model,K,spk,local_t,gi,method,ASR,R3_escape,R5_escape,ACC_near,ACC_near_norm,PESQ,STOI,SI_SDR
audioseal,5,121,0,0,median,1,1,1,11,0.6875,4.5581,0.9997,32.59
audioseal,5,121,0,0,minimum,1,1,1,12,0.7500,4.4936,0.9997,30.62
audioseal,5,121,0,0,maximum,1,1,1,12,0.7500,4.5005,0.9997,30.58
audioseal,5,121,0,0,rand_minmax,1,1,1,12,0.7500,3.8958,0.9995,29.03
audioseal,5,121,0,0,copy_paste,1,1,1,12,0.7500,4.5547,0.9996,31.03
audioseal,5,121,1,1,median,1,1,1,13,0.8125,4.5326,0.9998,34.24
audioseal,5,121,1,1,minimum,1,1,1,13,0.8125,4.4624,0.9996,30.33
audioseal,5,121,1,1,maximum,1,1,1,13,0.8125,4.4713,0.9996,30.21
audioseal,5,121,1,1,rand_minmax,1,1,1,14,0.8750,3.8627,0.9994,28.77
audioseal,5,121,1,1,copy_paste,1,1,1,11,0.6875,4.5470,0.9995,30.16
audioseal,5,121,2,2,median,1,1,1,14,0.8750,4.5452,0.9998,35.52
audioseal,5,121,2,2,minimum,1,1,1,14,0.8750,4.5015,0.9997,30.72
audioseal,5,121,2,2,maximum,1,1,1,13,0.8125,4.5025,0.9997,30.56
audioseal,5,121,2,2,rand_minmax,1,1,1,13,0.8125,3.8572,0.9994,28.94
audioseal,5,121,2,2,copy_paste,1,1,1,14,0.8750,4.5620,0.9996,31.18
audioseal,5,121,3,3,median,1,1,1,12,0.7500,4.5419,0.9997,33.69
audioseal,5,121,3,3,minimum,1,1,1,13,0.8125,4.4862,0.9995,30.60
audioseal,5,121,3,3,maximum,1,1,1,12,0.7500,4.5004,0.9996,30.46
audioseal,5,121,3,3,rand_minmax,1,1,1,12,0.7500,3.9531,0.9994,29.16
audioseal,5,121,3,3,copy_paste,1,1,1,12,0.7500,4.5524,0.9995,30.72
audioseal,5,237,0,4,median,1,1,1,12,0.7500,4.6100,0.9999,40.85
audioseal,5,237,0,4,minimum,1,1,1,12,0.7500,4.5717,0.9999,37.25
audioseal,5,237,0,4,maximum,1,1,1,12,0.7500,4.5647,0.9998,37.03
audioseal,5,237,0,4,rand_minmax,1,1,1,12,0.7500,4.2135,0.9997,35.29
audioseal,5,237,0,4,copy_paste,1,1,1,12,0.7500,4.5856,0.9999,37.66
audioseal,5,237,1,5,median,1,1,1,13,0.8125,4.6211,0.9999,42.09
audioseal,5,237,1,5,minimum,1,1,1,14,0.8750,4.5717,0.9998,37.24
audioseal,5,237,1,5,maximum,1,1,1,14,0.8750,4.5630,0.9998,37.03
audioseal,5,237,1,5,rand_minmax,1,1,1,12,0.7500,4.1798,0.9995,35.06
audioseal,5,237,1,5,copy_paste,1,1,1,12,0.7500,4.5832,0.9999,37.17
audioseal,5,237,2,6,median,1,1,1,12,0.7500,4.6072,0.9999,39.55
audioseal,5,237,2,6,minimum,1,1,1,12,0.7500,4.5002,0.9998,35.01
audioseal,5,237,2,6,maximum,1,1,1,12,0.7500,4.4911,0.9998,35.06
audioseal,5,237,2,6,rand_minmax,1,1,1,12,0.7500,4.0524,0.9996,33.88
audioseal,5,237,2,6,copy_paste,1,1,1,13,0.8125,4.5847,0.9999,36.41
audioseal,5,237,3,7,median,1,1,1,13,0.8125,4.6148,0.9999,38.56
audioseal,5,237,3,7,minimum,1,1,1,11,0.6875,4.5718,0.9998,37.00
audioseal,5,237,3,7,maximum,1,1,1,12,0.7500,4.5694,0.9998,37.03
