model,K,spk,local_t,gi,method,ASR,R3_escape,R5_escape,ACC_near,ACC_near_norm,AggResid,PESQ,STOI,SI_SDR
audioseal,8,121,0,0,mean,1,1,1,12,0.7500,0.093750,4.5795,0.9996,32.01
audioseal,8,121,0,0,blind_gram_cb,1,1,1,12,0.7500,0.133959,4.5816,0.9996,31.90
audioseal,8,121,0,0,extreme_pair,1,1,1,12,0.7500,0.312500,4.5605,0.9995,31.32
audioseal,8,121,1,1,mean,1,1,1,11,0.6875,0.160156,4.5926,0.9997,32.48
audioseal,8,121,1,1,blind_gram_cb,1,1,1,13,0.8125,0.163721,4.5980,0.9997,32.71
audioseal,8,121,1,1,extreme_pair,1,1,1,11,0.6875,0.375000,4.5735,0.9996,29.84
audioseal,8,121,2,2,mean,1,1,1,12,0.7500,0.125000,4.5934,0.9997,33.75
audioseal,8,121,2,2,blind_gram_cb,1,1,1,12,0.7500,0.125561,4.5886,0.9997,33.80
audioseal,8,121,2,2,extreme_pair,1,1,1,12,0.7500,0.312500,4.5946,0.9996,32.93
audioseal,8,121,3,3,mean,1,1,1,12,0.7500,0.121094,4.5790,0.9997,31.92
audioseal,8,121,3,3,blind_gram_cb,1,1,1,12,0.7500,0.139874,4.5770,0.9997,31.80
audioseal,8,121,3,3,extreme_pair,1,1,1,10,0.6250,0.250000,4.5595,0.9996,31.15
audioseal,8,237,0,4,mean,1,1,1,12,0.7500,0.113281,4.6020,0.9999,38.30
audioseal,8,237,0,4,blind_gram_cb,1,1,1,12,0.7500,0.116696,4.6020,0.9999,37.93
audioseal,8,237,0,4,extreme_pair,1,1,1,12,0.7500,0.437500,4.6048,0.9999,36.62
audioseal,8,237,1,5,mean,1,1,1,13,0.8125,0.117188,4.6094,0.9999,37.33
audioseal,8,237,1,5,blind_gram_cb,1,1,1,13,0.8125,0.145979,4.6078,0.9999,36.88
audioseal,8,237,1,5,extreme_pair,1,1,1,12,0.7500,0.500000,4.6222,0.9999,39.86
audioseal,8,237,2,6,mean,1,1,1,13,0.8125,0.207031,4.6168,0.9999,40.42
audioseal,8,237,2,6,blind_gram_cb,1,1,1,13,0.8125,0.236293,4.6153,0.9999,39.94
audioseal,8,237,2,6,extreme_pair,1,1,1,11,0.6875,0.312500,4.5984,0.9999,38.00
audioseal,8,237,3,7,mean,1,1,1,11,0.6875,0.109375,4.6153,0.9999,40.44
audioseal,8,237,3,7,blind_gram_cb,1,1,1,11,0.6875,0.107205,4.6161,0.9999,40.62
audioseal,8,237,3,7,extreme_pair,1,1,1,11,0.6875,0.187500,4.6088,0.9999,39.41
audioseal,8,260,0,8,mean,1,1,1,14,0.8750,0.132812,4.5986,0.9994,38.69
audioseal,8,260,0,8,blind_gram_cb,1,1,1,14,0.8750,0.115477,4.5979,0.9994,38.70
audioseal,8,260,0,8,extreme_pair,1,1,1,11,0.6875,0.312500,4.5824,0.9990,34.31
audioseal,8,260,1,9,mean,1,1,1,12,0.7500,0.105469,4.5900,0.9993,35.86
audioseal,8,260,1,9,blind_gram_cb,1,1,1,12,0.7500,0.097445,4.5955,0.9994,36.42
audioseal,8,260,1,9,extreme_pair,1,1,1,12,0.7500,0.312500,4.5606,0.9988,33.37
audioseal,8,260,2,10,mean,1,1,1,12,0.7500,0.128906,4.5944,0.9992,35.50
audioseal,8,260,2,10,blind_gram_cb,1,1,1,12,0.7500,0.146281,4.5945,0.9992,35.46
audioseal,8,260,2,10,extreme_pair,1,1,1,12,0.7500,0.250000,4.6070,0.9994,36.13
audioseal,8,260,3,11,mean,1,1,1,13,0.8125,0.144531,4.5902,0.9991,35.93
audioseal,8,260,3,11,blind_gram_cb,1,1,1,15,0.9375,0.156595,4.5923,0.9992,36.42
audioseal,8,260,3,11,extreme_pair,1,1,1,13,0.8125,0.250000,4.5783,0.9987,34.18
audioseal,8,672,0,12,mean,1,1,1,12,0.7500,0.113281,4.5986,0.9988,34.18
audioseal,8,672,0,12,blind_gram_cb,1,1,1,12,0.7500,0.154704,4.5891,0.9986,33.71
audioseal,8,672,0,12,extreme_pair,1,1,1,12,0.7500,0.312500,4.5838,0.9985,31.76
audioseal,8,672,1,13,mean,1,1,1,13,0.8125,0.148438,4.5827,0.9986,33.78
audioseal,8,672,1,13,blind_gram_cb,1,1,1,12,0.7500,0.142786,4.5856,0.9986,34.05
audioseal,8,672,1,13,extreme_pair,1,1,1,13,0.8125,0.437500,4.5742,0.9984,32.80
audioseal,8,672,2,14,mean,1,1,1,13,0.8125,0.101562,4.5966,0.9990,35.90
audioseal,8,672,2,14,blind_gram_cb,1,1,1,12,0.7500,0.103077,4.5861,0.9988,35.52
audioseal,8,672,2,14,extreme_pair,1,1,1,12,0.7500,0.437500,4.5984,0.9990,34.23
audioseal,8,672,3,15,mean,1,1,1,14,0.8750,0.152344,4.6077,0.9992,36.31
audioseal,8,672,3,15,blind_gram_cb,1,1,1,14,0.8750,0.105609,4.6026,0.9991,35.82
audioseal,8,672,3,15,extreme_pair,1,1,1,13,0.8125,0.562500,4.5678,0.9978,32.47
audioseal,8,908,0,16,mean,1,1,1,13,0.8125,0.109375,4.6095,0.9991,36.77
audioseal,8,908,0,16,blind_gram_cb,1,1,1,13,0.8125,0.094202,4.6102,0.9991,36.62
audioseal,8,908,0,16,extreme_pair,1,1,1,11,0.6875,0.187500,4.5950,0.9990,36.22
audioseal,8,908,1,17,mean,1,1,1,12,0.7500,0.082031,4.5971,0.9989,35.47
audioseal,8,908,1,17,blind_gram_cb,1,1,1,11,0.6875,0.097812,4.5981,0.9989,35.62
audioseal,8,908,1,17,extreme_pair,1,1,1,12,0.7500,0.187500,4.5775,0.9983,33.50
audioseal,8,908,2,18,mean,1,1,1,13,0.8125,0.203125,4.6014,0.9990,34.68
audioseal,8,908,2,18,blind_gram_cb,1,1,1,13,0.8125,0.210133,4.6049,0.9991,35.35
audioseal,8,908,2,18,extreme_pair,1,1,1,12,0.7500,0.312500,4.5886,0.9984,33.16
audioseal,8,908,3,19,mean,1,1,1,13,0.8125,0.132812,4.5852,0.9983,33.05
audioseal,8,908,3,19,blind_gram_cb,1,1,1,13,0.8125,0.133479,4.5845,0.9984,33.07
audioseal,8,908,3,19,extreme_pair,1,1,1,11,0.6875,0.437500,4.6023,0.9992,35.36
audioseal,8,1089,0,20,mean,1,1,1,12,0.7500,0.125000,4.5893,0.9993,34.24
audioseal,8,1089,0,20,blind_gram_cb,1,1,1,12,0.7500,0.122447,4.5872,0.9993,34.07
audioseal,8,1089,0,20,extreme_pair,1,1,1,11,0.6875,0.312500,4.5806,0.9991,32.58
audioseal,8,1089,1,21,mean,1,1,1,13,0.8125,0.128906,4.5925,0.9992,32.44
audioseal,8,1089,1,21,blind_gram_cb,1,1,1,13,0.8125,0.136219,4.5926,0.9992,32.37
audioseal,8,1089,1,21,extreme_pair,1,1,1,13,0.8125,0.375000,4.6078,0.9995,34.26
audioseal,8,1089,2,22,mean,1,1,1,12,0.7500,0.125000,4.6026,0.9994,33.40
audioseal,8,1089,2,22,blind_gram_cb,1,1,1,12,0.7500,0.131277,4.6058,0.9995,33.40
audioseal,8,1089,2,22,extreme_pair,1,1,1,12,0.7500,0.312500,4.5795,0.9989,31.68
audioseal,8,1089,3,23,mean,1,1,1,13,0.8125,0.105469,4.6028,0.9994,35.60
audioseal,8,1089,3,23,blind_gram_cb,1,1,1,13,0.8125,0.100082,4.6005,0.9994,35.39
audioseal,8,1089,3,23,extreme_pair,1,1,1,11,0.6875,0.312500,4.5838,0.9988,32.04
audioseal,8,1188,0,24,mean,1,1,1,12,0.7500,0.093750,4.5709,0.9964,31.15
audioseal,8,1188,0,24,blind_gram_cb,1,1,1,12,0.7500,0.088062,4.5723,0.9966,31.22
audioseal,8,1188,0,24,extreme_pair,1,1,1,10,0.6250,0.250000,4.5987,0.9977,32.33
audioseal,8,1188,1,25,mean,1,1,1,13,0.8125,0.164062,4.5981,0.9973,32.34
